id,cluster_sub_cat_count,cluster_product_count,geo_product_count,geo_sub_cat_count,cluster_id,clusters_count
tdr15eu,123,2036,4999,158,100020,3
tdr15er,140,2902,4999,158,100024,3
tdr15er,123,2036,4999,158,100020,3
tdr15f5,140,2902,2902,140,100024,1
tdr15f5,-1,-1,2902,140,NN,1
tdr15eq,140,2902,4999,158,100024,3
tdr15eq,123,2036,4999,158,100020,3
tdr15f7,140,2902,2902,140,100024,1
tdr15f7,-1,-1,2902,140,NN,1
tdr15f8,140,2902,2902,140,100024,1
tdr15f8,-1,-1,2902,140,NN,1
tdr15f6,140,2902,2902,140,100024,1
tdr15f6,-1,-1,2902,140,NN,1
tdr15f4,140,2902,2902,140,100024,1
tdr15f4,-1,-1,2902,140,NN,1
tdr15f3,140,2902,2902,140,100024,1
tdr15f3,-1,-1,2902,140,NN,1
tdr15et,140,2902,4999,158,100024,3
tdr15et,123,2036,4999,158,100020,3
tdr15eg,140,2902,4999,158,100024,3
tdr15eg,123,2036,4999,158,100020,3
tdr15em,140,2902,4999,158,100024,3
tdr15em,123,2036,4999,158,100020,3
tdr15ev,140,2902,4999,158,100024,3
tdr15ev,123,2036,4999,158,100020,3
tdr15fg,140,2902,4165,155,100024,2
tdr15fg,123,2036,4165,155,100020,2
tdr15ff,140,2902,4165,155,100024,2
tdr15ff,123,2036,4165,155,100020,2
tdr15fe,140,2902,4165,155,100024,2
tdr15fe,123,2036,4165,155,100020,2
tdr15fd,140,2902,4165,155,100024,2
tdr15fd,123,2036,4165,155,100020,2
tdr15fc,140,2902,4165,155,100024,2
tdr15fc,123,2036,4165,155,100020,2
tdr15fb,140,2902,4165,155,100024,2
tdr15fb,123,2036,4165,155,100020,2
tdr15f9,140,2902,2902,140,100024,1
tdr15f9,-1,-1,2902,140,NN,1
tdr15fm,140,2902,4165,155,100024,2
tdr15fm,123,2036,4165,155,100020,2
tdr15fk,140,2902,4165,155,100024,2
tdr15fk,123,2036,4165,155,100020,2
tdr15fj,140,2902,2902,140,100024,1
tdr15fj,-1,-1,2902,140,NN,1
tdr15fh,140,2902,2902,140,100024,1
tdr15fh,-1,-1,2902,140,NN,1
tdr15qf,140,2902,4999,158,100024,3
tdr15qf,123,2036,4999,158,100020,3
tdr15qg,140,2902,4999,158,100024,3
tdr15qg,123,2036,4999,158,100020,3
tdr15qh,140,2902,4999,158,100024,3
tdr15qh,123,2036,4999,158,100020,3
tdr15qj,140,2902,4999,158,100024,3
tdr15qj,123,2036,4999,158,100020,3
tdr15qk,140,2902,4999,158,100024,3
tdr15qk,123,2036,4999,158,100020,3
tdr15qm,140,2902,4999,158,100024,3
tdr15qm,123,2036,4999,158,100020,3
tdr15qn,140,2902,4999,158,100024,3
tdr15qn,123,2036,4999,158,100020,3
tdr15qp,140,2902,4999,158,100024,3
tdr15qp,123,2036,4999,158,100020,3
tdr15qq,140,2902,4999,158,100024,3
tdr15qq,123,2036,4999,158,100020,3
tdr15qr,140,2902,4999,158,100024,3
tdr15qr,123,2036,4999,158,100020,3
tdr15qs,140,2902,4999,158,100024,3
tdr15qs,123,2036,4999,158,100020,3
tdr15qt,140,2902,4999,158,100024,3
tdr15qt,123,2036,4999,158,100020,3
tdr15qu,140,2902,4999,158,100024,3
tdr15qu,123,2036,4999,158,100020,3
tdr15qv,140,2902,4999,158,100024,3
tdr15qv,123,2036,4999,158,100020,3
tdr15qw,140,2902,4999,158,100024,3
tdr15qw,123,2036,4999,158,100020,3
tdr15qx,140,2902,4999,158,100024,3
tdr15qx,123,2036,4999,158,100020,3
tdr15qy,140,2902,4999,158,100024,3
tdr15qy,123,2036,4999,158,100020,3
tdr15qz,140,2902,4999,158,100024,3
tdr15qz,123,2036,4999,158,100020,3
tdr15r0,123,2004,2004,123,100089,1
tdr15r0,-1,-1,2004,123,NN,1
tdr15r1,140,2902,4999,158,100024,3
tdr15r1,123,2036,4999,158,100020,3
tdr15r2,123,2036,3371,138,100020,2
tdr15r2,123,2004,3371,138,100089,2
tdr15r3,140,2902,4999,158,100024,3
tdr15r3,123,2036,4999,158,100020,3
tdr15r4,140,2902,4999,158,100024,3
tdr15r4,123,2036,4999,158,100020,3
tdr15r5,140,2902,4999,158,100024,3
tdr15r5,123,2036,4999,158,100020,3
tdr15r6,140,2902,4999,158,100024,3
tdr15r6,123,2036,4999,158,100020,3
tdr15r7,140,2902,4999,158,100024,3
tdr15r7,123,2036,4999,158,100020,3
tdr15r8,123,2036,3371,138,100020,2
tdr15r8,123,2004,3371,138,100089,2
tdr15r9,140,2902,4999,158,100024,3
tdr15r9,123,2036,4999,158,100020,3
tdr15rb,123,2036,3371,138,100020,2
tdr15rb,123,2004,3371,138,100089,2
tdr15rc,140,2902,4999,158,100024,3
tdr15rc,123,2036,4999,158,100020,3
tdr15rd,140,2902,4999,158,100024,3
tdr15rd,123,2036,4999,158,100020,3
tdr15re,140,2902,4999,158,100024,3
tdr15re,123,2036,4999,158,100020,3
tdr15rf,140,2902,4999,158,100024,3
tdr15rf,123,2036,4999,158,100020,3
tdr15rh,140,2902,4999,158,100024,3
tdr15rh,123,2036,4999,158,100020,3
tdr15rj,140,2902,4999,158,100024,3
tdr15rj,123,2036,4999,158,100020,3
tdr15rk,140,2902,4999,158,100024,3
tdr15rk,123,2036,4999,158,100020,3
tdr15rm,140,2902,4999,158,100024,3
tdr15rm,123,2036,4999,158,100020,3
tdr15rn,140,2902,4999,158,100024,3
tdr15rn,123,2036,4999,158,100020,3
tdr15rp,140,2902,4999,158,100024,3
tdr15rp,123,2036,4999,158,100020,3
tdr15rg,140,2902,5372,158,100024,4
tdr15rg,123,2036,5372,158,100020,4
tdr15rr,140,2902,5372,158,100024,4
tdr15rr,123,2036,5372,158,100020,4
tdr15rq,140,2902,5372,158,100024,4
tdr15rq,123,2036,5372,158,100020,4
tdr15ru,140,2902,5372,158,100024,4
tdr15ru,123,2036,5372,158,100020,4
tdr15rt,140,2902,5372,158,100024,4
tdr15rt,123,2036,5372,158,100020,4
tdr15rs,140,2902,5372,158,100024,4
tdr15rs,123,2036,5372,158,100020,4
tdr15rx,140,2902,5372,158,100024,4
tdr15rx,123,2036,5372,158,100020,4
tdr15rw,140,2902,5372,158,100024,4
tdr15rw,123,2036,5372,158,100020,4
tdr15rv,140,2902,5372,158,100024,4
tdr15rv,123,2036,5372,158,100020,4
tdr15s0,140,2902,4081,154,100024,2
tdr15s0,123,2004,4081,154,100089,2
tdr15s1,140,2902,4081,154,100024,2
tdr15s1,123,2004,4081,154,100089,2
tdr15s2,140,2902,4081,154,100024,2
tdr15s2,123,2004,4081,154,100089,2
tdr15s3,140,2902,4999,158,100024,3
tdr15s3,123,2036,4999,158,100020,3
tdr15s4,140,2902,4999,158,100024,3
tdr15s4,123,2036,4999,158,100020,3
tdr15s5,140,2902,4999,158,100024,3
tdr15s5,123,2036,4999,158,100020,3
tdr15s6,140,2902,4999,158,100024,3
tdr15s6,123,2036,4999,158,100020,3
tdr15s7,140,2902,4999,158,100024,3
tdr15s7,123,2036,4999,158,100020,3
tdr15s8,140,2902,4999,158,100024,3
tdr15s8,123,2036,4999,158,100020,3
tdr15s9,140,2902,4999,158,100024,3
tdr15s9,123,2036,4999,158,100020,3
tdr15sb,140,2902,4999,158,100024,3
tdr15sb,123,2036,4999,158,100020,3
tdr15sc,140,2902,4999,158,100024,3
tdr15sc,123,2036,4999,158,100020,3
tdr15sd,140,2902,4999,158,100024,3
tdr15sd,123,2036,4999,158,100020,3
tdr15se,140,2902,4999,158,100024,3
tdr15se,123,2036,4999,158,100020,3
tdr15sf,140,2902,4999,158,100024,3
tdr15sf,123,2036,4999,158,100020,3
tdr15us,155,4165,5615,167,100020-100024,6
tdr15us,163,4073,5615,167,100024-100088,6
tdr15ur,155,4165,5615,167,100020-100024,6
tdr15ur,163,4073,5615,167,100024-100088,6
tdr15uq,155,4165,5615,167,100020-100024,6
tdr15uq,163,4073,5615,167,100024-100088,6
tdr15up,155,4165,5615,167,100020-100024,6
tdr15up,163,4073,5615,167,100024-100088,6
tdr15un,155,4165,5615,167,100020-100024,6
tdr15un,163,4073,5615,167,100024-100088,6
tdr15um,155,4165,5615,167,100020-100024,6
tdr15um,163,4073,5615,167,100024-100088,6
tdr15v0,163,4073,5615,167,100024-100088,5
tdr15v0,140,2902,5615,167,100024,5
tdr15v1,163,4073,5615,167,100024-100088,5
tdr15v1,140,2902,5615,167,100024,5
tdr15v2,163,4073,5615,167,100024-100088,5
tdr15v2,140,2902,5615,167,100024,5
tdr15v3,155,4165,5615,167,100020-100024,6
tdr15v3,163,4073,5615,167,100024-100088,6
tdr15v4,155,4165,5615,167,100020-100024,6
tdr15v4,163,4073,5615,167,100024-100088,6
tdr15v5,155,4165,5615,167,100020-100024,6
tdr15v5,163,4073,5615,167,100024-100088,6
tdr15v6,155,4165,5615,167,100020-100024,6
tdr15v6,163,4073,5615,167,100024-100088,6
tdr15v7,155,4165,5615,167,100020-100024,6
tdr15v7,163,4073,5615,167,100024-100088,6
tdr15v8,163,4073,5615,167,100024-100088,5
tdr15v8,140,2902,5615,167,100024,5
tdr15v9,155,4165,5615,167,100020-100024,6
tdr15v9,163,4073,5615,167,100024-100088,6
tdr15vb,163,4073,5615,167,100024-100088,5
tdr15vb,140,2902,5615,167,100024,5
tdr15vc,155,4165,5615,167,100020-100024,6
tdr15vc,163,4073,5615,167,100024-100088,6
tdr15vd,155,4165,5615,167,100020-100024,6
tdr15vd,163,4073,5615,167,100024-100088,6
tdr15uz,155,4165,5615,167,100020-100024,6
tdr15uz,163,4073,5615,167,100024-100088,6
tdr15uy,155,4165,5615,167,100020-100024,6
tdr15uy,163,4073,5615,167,100024-100088,6
tdr15ux,155,4165,5615,167,100020-100024,6
tdr15ux,163,4073,5615,167,100024-100088,6
tdr15uw,155,4165,5615,167,100020-100024,6
tdr15uw,163,4073,5615,167,100024-100088,6
tdr15uv,155,4165,5615,167,100020-100024,6
tdr15uv,163,4073,5615,167,100024-100088,6
tdr15uu,155,4165,5615,167,100020-100024,6
tdr15uu,163,4073,5615,167,100024-100088,6
tdr15ut,155,4165,5615,167,100020-100024,6
tdr15ut,163,4073,5615,167,100024-100088,6
tdr15vm,155,4165,5615,167,100020-100024,7
tdr15vm,163,4073,5615,167,100024-100088,7
tdr15vk,155,4165,5615,167,100020-100024,6
tdr15vk,163,4073,5615,167,100024-100088,6
tdr15vq,155,4165,5615,167,100020-100024,7
tdr15vq,163,4073,5615,167,100024-100088,7
tdr15vj,155,4165,5615,167,100020-100024,6
tdr15vj,163,4073,5615,167,100024-100088,6
tdr15vg,155,4165,5615,167,100020-100024,7
tdr15vg,163,4073,5615,167,100024-100088,7
tdr15vt,155,4165,5615,167,100020-100024,7
tdr15vt,163,4073,5615,167,100024-100088,7
tdr15vh,155,4165,5615,167,100020-100024,6
tdr15vh,163,4073,5615,167,100024-100088,6
tdr15vf,155,4165,5615,167,100020-100024,6
tdr15vf,163,4073,5615,167,100024-100088,6
tdr15vw,155,4165,5615,167,100020-100024,7
tdr15vw,163,4073,5615,167,100024-100088,7
tdr15ve,155,4165,5615,167,100020-100024,6
tdr15ve,163,4073,5615,167,100024-100088,6
tdr15vv,155,4165,5615,167,100020-100024,7
tdr15vv,163,4073,5615,167,100024-100088,7
tdr15vu,155,4165,5615,167,100020-100024,7
tdr15vu,163,4073,5615,167,100024-100088,7
tdr15w0,140,2902,4999,158,100024,3
tdr15w0,123,2036,4999,158,100020,3
tdr15vs,155,4165,5615,167,100020-100024,7
tdr15vs,163,4073,5615,167,100024-100088,7
tdr15vr,155,4165,5615,167,100020-100024,7
tdr15vr,163,4073,5615,167,100024-100088,7
tdr15vp,155,4165,5615,167,100020-100024,7
tdr15vp,163,4073,5615,167,100024-100088,7
tdr15vn,155,4165,5615,167,100020-100024,6
tdr15vn,163,4073,5615,167,100024-100088,6
tdr15w5,140,2902,5615,167,100024,4
tdr15w5,141,2094,5615,167,100088,4
tdr15w6,140,2902,4999,158,100024,3
tdr15w6,123,2036,4999,158,100020,3
tdr15w7,140,2902,5615,167,100024,4
tdr15w7,141,2094,5615,167,100088,4
tdr15w8,140,2902,4999,158,100024,3
tdr15w8,123,2036,4999,158,100020,3
tdr15w9,140,2902,4999,158,100024,3
tdr15w9,123,2036,4999,158,100020,3
tdr15gv,155,4165,5615,167,100020-100024,6
tdr15gv,163,4073,5615,167,100024-100088,6
tdr15gw,155,4165,5615,167,100020-100024,6
tdr15gw,163,4073,5615,167,100024-100088,6
tdr15gx,155,4165,5615,167,100020-100024,6
tdr15gx,163,4073,5615,167,100024-100088,6
tdr15gy,155,4165,5615,167,100020-100024,6
tdr15gy,163,4073,5615,167,100024-100088,6
tdr15gn,163,4073,5615,167,100024-100088,5
tdr15gn,140,2902,5615,167,100024,5
tdr15gh,163,4073,5615,167,100024-100088,5
tdr15gh,140,2902,5615,167,100024,5
tdr15gz,155,4165,5615,167,100020-100024,6
tdr15gz,163,4073,5615,167,100024-100088,6
tdr15gt,163,4073,5615,167,100024-100088,5
tdr15gt,140,2902,5615,167,100024,5
tdr15gr,155,4165,5615,167,100020-100024,6
tdr15gr,163,4073,5615,167,100024-100088,6
tdr15gs,163,4073,5615,167,100024-100088,5
tdr15gs,140,2902,5615,167,100024,5
tdr15gj,163,4073,5615,167,100024-100088,5
tdr15gj,140,2902,5615,167,100024,5
tdr15gg,163,4073,5615,167,100024-100088,5
tdr15gg,140,2902,5615,167,100024,5
tdr15jp,123,2004,2004,123,100089,1
tdr15jp,-1,-1,2004,123,NN,1
tdr15jq,123,2004,2004,123,100089,1
tdr15jq,-1,-1,2004,123,NN,1
tdr15jr,123,2004,2004,123,100089,1
tdr15jr,-1,-1,2004,123,NN,1
tdr15jt,123,2004,2004,123,100089,1
tdr15jt,-1,-1,2004,123,NN,1
tdr15ju,123,2004,2004,123,100089,1
tdr15ju,-1,-1,2004,123,NN,1
tdr15jv,123,2004,2004,123,100089,1
tdr15jv,-1,-1,2004,123,NN,1
tdr15jw,123,2004,2004,123,100089,1
tdr15jw,-1,-1,2004,123,NN,1
tdr15jx,123,2004,2004,123,100089,1
tdr15jx,-1,-1,2004,123,NN,1
tdr15jy,123,2004,2004,123,100089,1
tdr15jy,-1,-1,2004,123,NN,1
tdr15jz,123,2004,2004,123,100089,1
tdr15jz,-1,-1,2004,123,NN,1
tdr15k5,140,2902,2902,140,100024,1
tdr15k5,-1,-1,2902,140,NN,1
tdr15k7,140,2902,2902,140,100024,1
tdr15k7,-1,-1,2902,140,NN,1
tdr15kc,123,2004,2004,123,100089,1
tdr15kc,-1,-1,2004,123,NN,1
tdr15kd,123,2004,2004,123,100089,1
tdr15kd,-1,-1,2004,123,NN,1
tdr15ke,140,2902,4081,154,100024,2
tdr15ke,123,2004,4081,154,100089,2
tdr15kf,140,2902,4081,154,100024,2
tdr15kf,123,2004,4081,154,100089,2
tdr15kg,140,2902,4081,154,100024,2
tdr15kg,123,2004,4081,154,100089,2
tdr15kh,140,2902,2902,140,100024,1
tdr15kh,-1,-1,2902,140,NN,1
tdr15kj,140,2902,4081,154,100024,2
tdr15kj,123,2004,4081,154,100089,2
tdr15kk,140,2902,4081,154,100024,2
tdr15kk,123,2004,4081,154,100089,2
tdr15km,140,2902,4081,154,100024,2
tdr15km,123,2004,4081,154,100089,2
tdr15kn,140,2902,4081,154,100024,2
tdr15kn,123,2004,4081,154,100089,2
tdr15kp,140,2902,4081,154,100024,2
tdr15kp,123,2004,4081,154,100089,2
tdr15kq,140,2902,4081,154,100024,2
tdr15kq,123,2004,4081,154,100089,2
tdr15kr,140,2902,4081,154,100024,2
tdr15kr,123,2004,4081,154,100089,2
tdr15ks,140,2902,4081,154,100024,2
tdr15ks,123,2004,4081,154,100089,2
tdr15kt,140,2902,4081,154,100024,2
tdr15kt,123,2004,4081,154,100089,2
tdr15ku,140,2902,4081,154,100024,2
tdr15ku,123,2004,4081,154,100089,2
tdr15kv,140,2902,4081,154,100024,2
tdr15kv,123,2004,4081,154,100089,2
tdr15kw,140,2902,4081,154,100024,2
tdr15kw,123,2004,4081,154,100089,2
tdr15kx,140,2902,4081,154,100024,2
tdr15kx,123,2004,4081,154,100089,2
tdr15ky,140,2902,4081,154,100024,2
tdr15ky,123,2004,4081,154,100089,2
tdr15kz,140,2902,4999,158,100024,3
tdr15kz,123,2036,4999,158,100020,3
tdr15m0,123,2004,2004,123,100089,1
tdr15m0,-1,-1,2004,123,NN,1
tdr15m1,123,2004,2004,123,100089,1
tdr15m1,-1,-1,2004,123,NN,1
tdr15m2,123,2004,2004,123,100089,1
tdr15m2,-1,-1,2004,123,NN,1
tdr15m3,123,2004,2004,123,100089,1
tdr15m3,-1,-1,2004,123,NN,1
tdr15m4,140,2902,4081,154,100024,2
tdr15m4,123,2004,4081,154,100089,2
tdr15m5,140,2902,4081,154,100024,2
tdr15m5,123,2004,4081,154,100089,2
tdr15m6,140,2902,4081,154,100024,2
tdr15m6,123,2004,4081,154,100089,2
tdr15m7,140,2902,4081,154,100024,2
tdr15m7,123,2004,4081,154,100089,2
tdr15m8,123,2004,2004,123,100089,1
tdr15m8,-1,-1,2004,123,NN,1
tdr15m9,140,2902,4081,154,100024,2
tdr15m9,123,2004,4081,154,100089,2
tdr15mb,123,2004,2004,123,100089,1
tdr15mb,-1,-1,2004,123,NN,1
tdr15mc,140,2902,4081,154,100024,2
tdr15mc,123,2004,4081,154,100089,2
tdr15md,140,2902,4081,154,100024,2
tdr15md,123,2004,4081,154,100089,2
tdr15me,140,2902,4081,154,100024,2
tdr15me,123,2004,4081,154,100089,2
tdr15mf,140,2902,4081,154,100024,2
tdr15mf,123,2004,4081,154,100089,2
tdr15fp,140,2902,4165,155,100024,2
tdr15fp,123,2036,4165,155,100020,2
tdr15fn,140,2902,4165,155,100024,2
tdr15fn,123,2036,4165,155,100020,2
tdr15fq,140,2902,4165,155,100024,2
tdr15fq,123,2036,4165,155,100020,2
tdr15fs,140,2902,4165,155,100024,2
tdr15fs,123,2036,4165,155,100020,2
tdr15ft,140,2902,4165,155,100024,2
tdr15ft,123,2036,4165,155,100020,2
tdr15fu,140,2902,4165,155,100024,2
tdr15fu,123,2036,4165,155,100020,2
tdr15g0,140,2902,4165,155,100024,2
tdr15g0,123,2036,4165,155,100020,2
tdr15g1,140,2902,4999,158,100024,3
tdr15g1,123,2036,4999,158,100020,3
tdr15g2,140,2902,4999,158,100024,3
tdr15g2,123,2036,4999,158,100020,3
tdr15g3,140,2902,4999,158,100024,3
tdr15g3,123,2036,4999,158,100020,3
tdr15fr,140,2902,5017,167,100024,2
tdr15fr,123,2036,5017,167,100020,2
tdr15g5,140,2902,4999,158,100024,3
tdr15g5,123,2036,4999,158,100020,3
tdr15g4,140,2902,4999,158,100024,3
tdr15g4,123,2036,4999,158,100020,3
tdr15g6,140,2902,4999,158,100024,3
tdr15g6,123,2036,4999,158,100020,3
tdr15g8,140,2902,4999,158,100024,3
tdr15g8,123,2036,4999,158,100020,3
tdr15g9,140,2902,4999,158,100024,3
tdr15g9,123,2036,4999,158,100020,3
tdr15gb,140,2902,4999,158,100024,3
tdr15gb,123,2036,4999,158,100020,3
tdr15fw,163,4073,5017,167,100024-100088,4
tdr15fw,140,2902,5017,167,100024,4
tdr15fy,163,4073,5017,167,100024-100088,4
tdr15fy,140,2902,5017,167,100024,4
tdr15fx,163,4073,5017,167,100024-100088,4
tdr15fx,140,2902,5017,167,100024,4
tdr15fv,163,4073,5017,167,100024-100088,4
tdr15fv,140,2902,5017,167,100024,4
tdr15fz,163,4073,5017,167,100024-100088,4
tdr15fz,140,2902,5017,167,100024,4
tdr15gd,140,2902,5615,167,100024,4
tdr15gd,141,2094,5615,167,100088,4
tdr15gk,163,4073,5615,167,100024-100088,5
tdr15gk,140,2902,5615,167,100024,5
tdr15gm,163,4073,5615,167,100024-100088,5
tdr15gm,140,2902,5615,167,100024,5
tdr15gc,140,2902,5615,167,100024,4
tdr15gc,141,2094,5615,167,100088,4
tdr15g7,163,4073,5615,167,100024-100088,5
tdr15g7,140,2902,5615,167,100024,5
tdr15gq,163,4073,5615,167,100024-100088,5
tdr15gq,140,2902,5615,167,100024,5
tdr15gf,163,4073,5615,167,100024-100088,5
tdr15gf,140,2902,5615,167,100024,5
tdr15gp,163,4073,5615,167,100024-100088,5
tdr15gp,140,2902,5615,167,100024,5
tdr15ge,163,4073,5615,167,100024-100088,5
tdr15ge,140,2902,5615,167,100024,5
tdr15gu,163,4073,5615,167,100024-100088,5
tdr15gu,140,2902,5615,167,100024,5
tdr156p,140,2902,2902,140,100024,1
tdr156p,-1,-1,2902,140,NN,1
tdr156r,140,2902,2902,140,100024,1
tdr156r,-1,-1,2902,140,NN,1
tdr156w,140,2902,2902,140,100024,1
tdr156w,-1,-1,2902,140,NN,1
tdr156x,140,2902,2902,140,100024,1
tdr156x,-1,-1,2902,140,NN,1
tdr156y,140,2902,2902,140,100024,1
tdr156y,-1,-1,2902,140,NN,1
tdr156z,140,2902,2902,140,100024,1
tdr156z,-1,-1,2902,140,NN,1
tdr157j,140,2902,2902,140,100024,1
tdr157j,-1,-1,2902,140,NN,1
tdr157m,140,2902,2902,140,100024,1
tdr157m,-1,-1,2902,140,NN,1
tdr157n,140,2902,2902,140,100024,1
tdr157n,-1,-1,2902,140,NN,1
tdr157p,140,2902,2902,140,100024,1
tdr157p,-1,-1,2902,140,NN,1
tdr157q,140,2902,2902,140,100024,1
tdr157q,-1,-1,2902,140,NN,1
tdr157r,140,2902,2902,140,100024,1
tdr157r,-1,-1,2902,140,NN,1
tdr157s,140,2902,2902,140,100024,1
tdr157s,-1,-1,2902,140,NN,1
tdr157t,140,2902,2902,140,100024,1
tdr157t,-1,-1,2902,140,NN,1
tdr157u,140,2902,2902,140,100024,1
tdr157u,-1,-1,2902,140,NN,1
tdr157v,140,2902,2902,140,100024,1
tdr157v,-1,-1,2902,140,NN,1
tdr157w,140,2902,2902,140,100024,1
tdr157w,-1,-1,2902,140,NN,1
tdr157x,140,2902,2902,140,100024,1
tdr157x,-1,-1,2902,140,NN,1
tdr157y,140,2902,2902,140,100024,1
tdr157y,-1,-1,2902,140,NN,1
tdr157z,140,2902,4081,154,100024,2
tdr157z,123,2004,4081,154,100089,2
tdr14zp,123,2004,2004,123,100089,1
tdr14zp,-1,-1,2004,123,NN,1
tdr14zr,123,2004,2004,123,100089,1
tdr14zr,-1,-1,2004,123,NN,1
tdr14zv,123,2004,2004,123,100089,1
tdr14zv,-1,-1,2004,123,NN,1
tdr14zw,123,2004,2004,123,100089,1
tdr14zw,-1,-1,2004,123,NN,1
tdr14zx,123,2004,2004,123,100089,1
tdr14zx,-1,-1,2004,123,NN,1
tdr14zy,123,2004,2004,123,100089,1
tdr14zy,-1,-1,2004,123,NN,1
tdr14zz,123,2004,2004,123,100089,1
tdr14zz,-1,-1,2004,123,NN,1
tdr15wb,140,2902,4999,158,100024,3
tdr15wb,123,2036,4999,158,100020,3
tdr15vx,155,4165,6083,169,100020-100024,8
tdr15vx,163,4073,6083,169,100024-100088,8
tdr15w4,140,2902,4999,158,100024,3
tdr15w4,123,2036,4999,158,100020,3
tdr15w3,140,2902,4999,158,100024,3
tdr15w3,123,2036,4999,158,100020,3
tdr15w2,140,2902,4999,158,100024,3
tdr15w2,123,2036,4999,158,100020,3
tdr15w1,140,2902,4999,158,100024,3
tdr15w1,123,2036,4999,158,100020,3
tdr15wf,140,2902,5615,167,100024,4
tdr15wf,141,2094,5615,167,100088,4
tdr15we,140,2902,5615,167,100024,4
tdr15we,141,2094,5615,167,100088,4
tdr15wd,140,2902,4999,158,100024,3
tdr15wd,123,2036,4999,158,100020,3
tdr15wc,140,2902,4999,158,100024,3
tdr15wc,123,2036,4999,158,100020,3
tdr15wn,163,4073,5615,167,100024-100088,5
tdr15wn,140,2902,5615,167,100024,5
tdr15wp,163,4073,5615,167,100024-100088,5
tdr15wp,140,2902,5615,167,100024,5
tdr15vy,155,4165,6083,169,100020-100024,8
tdr15vy,163,4073,6083,169,100024-100088,8
tdr15vz,155,4165,6083,169,100020-100024,9
tdr15vz,163,4073,6083,169,100024-100088,9
tdr15ws,140,2902,5615,167,100024,4
tdr15ws,141,2094,5615,167,100088,4
tdr15wt,140,2902,5615,167,100024,4
tdr15wt,141,2094,5615,167,100088,4
tdr15wq,163,4073,5615,167,100024-100088,5
tdr15wq,140,2902,5615,167,100024,5
tdr15wm,140,2902,5615,167,100024,4
tdr15wm,141,2094,5615,167,100088,4
tdr15ww,163,4073,5904,167,100024-100088,6
tdr15ww,140,2902,5904,167,100024,6
tdr15wx,163,4073,5904,167,100024-100088,6
tdr15wx,140,2902,5904,167,100024,6
tdr15wk,140,2902,5615,167,100024,4
tdr15wk,141,2094,5615,167,100088,4
tdr15wj,140,2902,5615,167,100024,4
tdr15wj,141,2094,5615,167,100088,4
tdr15wh,140,2902,5615,167,100024,4
tdr15wh,141,2094,5615,167,100088,4
tdr15x0,140,2902,5372,158,100024,4
tdr15x0,123,2036,5372,158,100020,4
tdr15wz,163,4073,5904,167,100024-100088,8
tdr15wz,149,3488,5904,167,100020-100088,8
tdr15wy,163,4073,5904,167,100024-100088,7
tdr15wy,140,2902,5904,167,100024,7
tdr15wv,140,2902,5904,167,100024,6
tdr15wv,127,2727,5904,167,100022-100089,6
tdr15wu,140,2902,5904,167,100024,5
tdr15wu,141,2094,5904,167,100088,5
tdr15wg,140,2902,5904,167,100024,5
tdr15wg,141,2094,5904,167,100088,5
tdr15wr,163,4073,5615,167,100024-100088,5
tdr15wr,140,2902,5615,167,100024,5
tdr15x8,140,2902,5372,158,100024,5
tdr15x8,127,2727,5372,158,100022-100089,5
tdr15x7,140,2902,5904,167,100024,6
tdr15x7,127,2727,5904,167,100022-100089,6
tdr15xb,140,2902,6357,163,100024,6
tdr15xb,127,2727,6357,163,100022-100089,6
tdr15x6,140,2902,5904,167,100024,6
tdr15x6,127,2727,5904,167,100022-100089,6
tdr15x5,140,2902,5904,167,100024,6
tdr15x5,127,2727,5904,167,100022-100089,6
tdr15x4,140,2902,5904,167,100024,5
tdr15x4,141,2094,5904,167,100088,5
tdr15x3,140,2902,5372,158,100024,4
tdr15x3,123,2036,5372,158,100020,4
tdr15x2,140,2902,5372,158,100024,4
tdr15x2,123,2036,5372,158,100020,4
tdr15x1,140,2902,5372,158,100024,4
tdr15x1,123,2036,5372,158,100020,4
tdr15xj,163,4073,5904,167,100024-100088,7
tdr15xj,140,2902,5904,167,100024,7
tdr15xh,140,2902,5904,167,100024,6
tdr15xh,127,2727,5904,167,100022-100089,6
tdr15zb,155,4165,7218,174,100020-100024,15
tdr15zb,163,4073,7218,174,100024-100088,15
tdr15z9,155,4165,7218,174,100020-100024,15
tdr15z9,163,4073,7218,174,100024-100088,15
tdr15z8,155,4165,7218,174,100020-100024,15
tdr15z8,163,4073,7218,174,100024-100088,15
tdr15z7,155,4165,7218,174,100020-100024,15
tdr15z7,163,4073,7218,174,100024-100088,15
tdr15z6,155,4165,7218,174,100020-100024,15
tdr15z6,163,4073,7218,174,100024-100088,15
tdr15z5,155,4165,7218,174,100020-100024,15
tdr15z5,163,4073,7218,174,100024-100088,15
tdr15zk,155,4165,7218,174,100020-100024,15
tdr15zk,163,4073,7218,174,100024-100088,15
tdr15zj,155,4165,7218,174,100020-100024,15
tdr15zj,163,4073,7218,174,100024-100088,15
tdr15zh,155,4165,7218,174,100020-100024,15
tdr15zh,163,4073,7218,174,100024-100088,15
tdr15zg,155,4165,7218,174,100020-100024,15
tdr15zg,163,4073,7218,174,100024-100088,15
tdr15zf,155,4165,7218,174,100020-100024,15
tdr15zf,163,4073,7218,174,100024-100088,15
tdr15ze,155,4165,7218,174,100020-100024,15
tdr15ze,163,4073,7218,174,100024-100088,15
